-10	3.125
-9	2.875
-8	2.625
-7	2.375
-6	2.125
-5	1.875
-4	1.625
-3	1.375
-2	1.125
-1	0.875
0	0.625
1	0.375
2	0.125
3	-0.125
4	-0.375
5	-0.625
6	-0.875
7	-1.125
8	-1.375
9	-1.625
10	-1.875
