-10	-3.75
-9	-3.25
-8	-2.75
-7	-2.25
-6	-1.75
-5	-1.25
-4	-0.75
-3	-0.25
-2	0.25
-1	0.75
0	1.25
1	1.75
2	2.25
3	2.75
4	3.25
5	3.75
6	4.25
7	4.75
8	5.25
9	5.75
10	6.25
